s1,s2,label,pred
恭喜发财红包拿来,给我好吧祝你恭喜发财,1,0
你怎么了哑巴,你怎了,1,0
怎教我怎么不生气,我可以怎么说,1,0
智能机器人有呦用,你或挺智能的,1,0
把手机的账号忘了怎么办,我的手机账号和密码忘记了怎么办啊,0,1
w51指示灯,w51指示灯说明,1,0
开启拍照,智能拍照,1,0
那几点钟是几点,几点了吗,1,0
头发掉了,为什么头发会掉,1,0
手机开机密码忘记怎么办,手机重启密码忘了怎么办,1,0
微信公众号,打开微信公众号,1,0
为什么我手机更新后就充电很慢,为什么我的手机系统更新后变的很慢,1,0
我没有办法怎么办,我没办法了怎么办,0,1
打开侠盗猎车,打开侠盗猎车手,0,1
为什么wifi连上了就不能访问互联网了,为什么wifi连接上完无法访问,0,1
oppoace2屏幕焉,oppo ace2屏幕怎样,0,1
你爸爸，妈妈是谁,怎样才能认出是爸爸妈妈,0,1
手机充电充不满还总是退电怎么办,手机充电慢充不满,1,0
你会笑吗,就很烦你会笑我吗,1,0
太容易了吧,难道很容易吗,0,1
还能干什么,那要你有何用,0,1
a32充电头,oppo a32的充电接口,0,1
我好热呀,你知道为什么我会那么热吗？,0,1
睡吧亲爱的仲莉妹妹晚安,睡吧仲莉妹妹我爱你晚安,0,1
你怎么吃饭呢,你吃饭吗,1,0
你说话就可以了,你就可以说话了,0,1
手机图案密码怎么办,手机密码图案忘了怎么办,0,1
见面了你要给我一个拥抱呀,给我一个拥抱,0,1
为什么我手机有时充的上电有时充不上,手机为什么有时候充不上电,0,1
为什么数据流量是开的还是用不了,为什么流量用不了,1,0
嫁给我吧,你嫁给我吗,1,0
你不知道我是刚知道吗,我才晓得,0,1
我相机打不开了,我这个手机怎么相机打不开了,1,0
我跟你说哈,然后我跟你说,1,0
你居然这么说我,你这么针对我,0,1
没说什么,想啥呢我什么都没有说,1,0
可是我不想和你聊天呀,不想和你谈话就是我这个人,0,1
今天是农历多少,今天农历多久了,1,0
你爱喝什么,你最喜欢喝什么,0,1
林正英版僵尸,林正英僵尸,0,1
我妈几岁,你妈有多大,1,0
谁能给我比个心,我给你比心里,1,0
我都不在意,我现在看到他搂着她人我不在意,1,0
帮我打开这微信,帮我转接到微信号,1,0
你知道什么,你知晓吗，你知道吗，你知道,1,0
我想看电视了,我要看电视了,0,1
男人不坏女人不爱,男人不坏女人不爱真的吗,0,1
怎样退换积分兑换的东西,扣积分兑换怎样退,0,1
为什么读书,读书有什么用,0,1
我没说什么啊,而且我也没说啊,0,1
给我讲一下故事,有什么故事吗,1,0
为什么会这样呢,为什么啊,0,1
那就继续加油吧,加油吧还是,0,1
你可以做我女朋友吗,没有什么误会你做我女朋友吧,0,1
没困意睡觉干嘛,我不想睡,0,1
我真的一点也不想找你呢,我在找你呢,1,0
那还挺好的,挺好的啊不错,1,0
这个截屏,你帮我截屏,1,0
叫啥来着,我应该叫什么才不会叫错,0,1
你毕业在什么地方,是哪个学校毕业的,1,0
没有什么事,没有事的,0,1
做我老婆,我要娶你做老婆了,0,1
那你回来吧,你赶快回来宿舍吧,1,0
关键你不是人,那你不是人,0,1
你已经成年了,你已经不小了,0,1
想你在不在,你在吗我好想你,0,1
K7摄像,k7的摄像头,0,1
我想按摩,我要去按摩,0,1
那你自己，那我自己,你知道自己什么,1,0
你的身价多少,你值多少钱,0,1
马上住进我的心里面,滚到我心里来,0,1
来几句方言听听,你会讲什么方言,1,0
oppor15标准版和梦境版有什么分别,or15梦镜版的和普通版有什么分别,1,0
是可以吃吗,能让吃这个吗,1,0
帮我打开照相,我要拍个照,0,1
我怎么获取不到验证码,为啥我获取不到验证码,0,1
关闭所有应用后台,清理空间内存,0,1
小步小步睡觉吧,小步小步难道你不睡觉了吗,0,1
这么聪明的原因是什么,为什么你这么聪明,0,1
本机前后摄像头像素是多少,本机摄像头像素前后径像素多少,0,1
明天早上喊我起床,明天早叫我早点起床,0,1
就是我觉得,我都觉得,0,1
不关音乐,小布关掉歌,0,1
下载软件好,下载了软件,1,0
怎么可以把照片弄成黑色的,怎样才可以把照片弄成黑白色,0,1
设置一个早上八点二十的闹钟,设置明天早上八点二十的闹钟,0,1
手机怎么设置操作提示音,OPPO手机提示音怎么设置,1,0
小布是啥意思,是啥意思呀,0,1
抖音吧,小布打开我的抖音,1,0
这样你不理解那样你不理解,我说的你理解不了,0,1
加音健按不上去怎么办,声音按键失效,1,0
我要关灯,睡觉关灯,1,0
a+92 s处理器,a92s的cpu怎么着,1,0
你咋这么聪明呢,你是不是越来越聪明的,1,0
怎么才能联系到你,可以通过哪些方式联系你,0,1
你必须说,你就要和我说,1,0
手机账号是多少,这部手机的账号是多少,0,1
好多好多笑话,那多笑点,0,1
充电器充不上怎么回事,充电器为什么冲不进去,1,0
这里到哪里,到这里，谢谢,1,0
我不是你,你不应该是我,0,1
你喝多了,我为什么不知道你喝醉了,1,0
你要不要想我,你在想我干嘛,1,0
告诉我你叫什么好吗,那个叫什么来着,1,0
手机耳机没插好却显示有耳机，是怎么回事,柰手机没有插耳机却显示耳机以插入,1,0
忘记密码怎打开,怎样打开密码,1,0
联发科和高通,联发科和高通的区别,0,1
你脑袋是不是被门夹了,你脑袋被门夹成什么了,1,0
我女朋友叫什么,我想不起来我女朋友的名字了,1,0
非常喜欢的大家,大家都喜欢,1,0
手机耗电太快,手机怎么关闭耗电功能,1,0
什么作用,可以干嘛,1,0
你不累吗,那你不累啊,1,0
添加备忘,有没有备忘录,1,0
我的外表比你好是什么意,你有我帅吗，是什么意思啊,1,0
密码是好多,手机密码是好多,0,1
你别玩了,回来有空在玩好吗,1,0
你会干点啥,你都会啥绝活,0,1
是哪里的,你们是哪里的,1,0
你是不能说脏话的,不能说脏话,0,1
早知道我就不讨厌你了,你很讨厌啊,1,0
怎么知道自己不合适，该怎么办呢,怎么不合适,1,0
你再讲个笑,麻烦你讲个哟笑话,1,0
你胖还是我胖,我胖还是你胖,0,1
小O机器人,小O机器人快出现,0,1
你看到啥了,你看啥呢,0,1
来个放屁的声音,来一个屁声,0,1
你不行吗,你行不行啊,1,0
我就是这样子,我都是这样吗,1,0
我在睡觉呢,等下吧我在睡觉呢等下再走,1,0
而且的而可以组什么词,而可以组什么词,1,0
我想说的是,我想说的,0,1
我和对象分手了,今天分手了,1,0
Oppo手机怎么录音,oppo手机怎样录制,0,1
家脱了衣服后好多,衣衫脱掉,1,0
你什么都看不见吗,你没有眼睛吗,0,1
我生来就很乖,我就很乖了天生的,0,1
那我问你一个问题,那我回答你一个问题吧,0,1
怎无法拍摄视频,为什么手机摄像头无法打开视频,0,1
oppo怎么连接蓝牙耳机,我想知道OPPO原蓝牙耳机怎么连接,0,1
唱歌你会唱吗,歌手唱的歌你会唱什么,1,0
你吃饭了,你什么时候吃饭啊,1,0
关闭后台软件,后台关闭,1,0
你应该说话,请你说话好吗,1,0
打开秀色直播,秀色直播,0,1
我的心愿单,心愿单,0,1
就出来了,这就出来了,0,1
小布快手,要看快手,0,1
你有何用,有什么作用,1,0
我爱一个人,我爱一个人爱到无法自拔,1,0
你的听力问题我听不懂听不懂什么意思,对不起呀我没有听懂什么意思,1,0
我要唱吗,我要为喜欢的人唱歌吗,1,0
你不会说英语吗,我觉得你好像会说英语,1,0
为什么我害怕过去,我害怕了，怎么办,1,0
OPPO Ace2是否支持OTG,OPPOAce2是否支持NFC,0,1
你为什么觉得我生气了,我没生你的气呀,0,1
怎么把录音发在微信群里,怎么把录音文件发送到微信,1,0
打开百度搜索,我想搜,1,0
哦晓得了,哦知道意思了,1,0
打开手机应用锁,打开设置应用锁,0,1
你觉得我好吗,你觉得我可吗,1,0
你是不是最爱我,你最爱的人会是俺吗,1,0
微信登录异常,手机登陆不了微信,1,0
这么好玩的游戏,好玩的游戏,0,1
我对你不好吗,我不好吗,1,0
你会说什么,你会说什么话,1,0
你不是人吧,我觉得你不是人,1,0
哦你喜欢我吗,你喜欢我是不是,0,1
今天你陪我睡觉,今天晚上陪我睡觉,1,0
你干的什么，你在干吗,你干什么,1,0
我要发现你该怎么做,我怎么可以找到你,0,1
难道我的话你不听吗,你会听我的话吗,1,0
我心里只有一个你,我心灵只有一个你,0,1
你在干嘛干嘛,爱在干嘛，爱在干嘛，爱在做什么,1,0
小布七点四十叫我,明天七点四十叫我,1,0
给我打开信息,小布读一下短信,1,0
我要有老公了吗,我有几个老公,1,0
你好人工吗,你好是人工客服吗,0,1
你在家吧,你该不会是出去了吧,1,0
就是不给你玩,我不给你玩了,1,0
发了什么说明下,现在什么情况,1,0
我还没有回家,我还在外面,0,1
你好我们大家不好,大家都不好,0,1
你能干什么呀,会什么,0,1
换屏价值,更换屏幕资费,0,1
没有帮助，只能靠你自己,没有什么可以帮助,0,1
八十加八,八十加八十等于几,0,1
我还要听一些笑话吗,笑话模式是什么,1,0
我刚才讲到哪里了,我该接着哪里开始讲,1,0
你是我老公啊,你老婆就是我啊,1,0
触摸屏屏幕失灵，怎么办,屏幕触摸失灵怎么办,0,1
手机号码换绑,更换帐号绑定手机号码,1,0
谢谢不用谢,谢谢你不用了,0,1
那是没办法,你要怎么做我也实在是没办法,1,0
我想去百度,如何查看百度,1,0
你来和我睡觉,你跟我睡觉好不好,1,0
小布你有哪些功能,你还会些什么,0,1
是不是嗨了,是不是疯了,1,0
我不开心是你的原因,对呀你惹我不开心了,0,1
我想问你件事情,有件事情问你你能告诉我吗,1,0
不要忘记,不要忘记我,1,0
你就是说错话了,是不是说错了,1,0
讲小猪佩奇,讲小猪佩奇故事,1,0
我要把你吃了,你把它吃了,1,0
我不想用4g网络了,我的4G网络不能用了,0,1
你的电话号码是多少,查一下你是的电话号码,0,1
你干什么,哎哟那么在干什么呢你啊,0,1
微信绑定,微信绑定银行卡,0,1
我咋不知道我说了我喜欢你,我没有说我喜欢你,1,0
你的电量是多少,现在的电量是多少,1,0
忘记应用密码，怎么办？,密码忘记了怎么办,1,0
给我讲个笑,讲个笑话好不好,0,1
你喜欢男孩子吗,你觉得男孩子如何,0,1
帮我打微信电话,我想打微信电话,0,1
一点也不可爱,你变得一点也不可爱了,1,0
deliverserver程度耗电异常,deliverserver耗电异常,0,1
小布给我们讲个笑话,超级笑话,0,1
应该就可以了,是不是就可以了,0,1
我爱跟你开玩笑,我跟你开玩笑的,0,1
你确定你是机器人,确实是机器人吗你,1,0
我心里的,你住在我的心里,1,0
怀孕了能吃哎不能吃的吗,怀孕了可以吃什么,1,0
小布你有什么功能呢,那我要你有何用,0,1
那就接着聊呗,是不是可以继续聊,0,1
你有何用是什么意思,什么意思啊有啥用啊,0,1
今天买了之后大概什么时候可以送达,买的东西什么时候可以送达,0,1
微信微信微信微信怎么,或者微信,1,0
是不是觉得很帅,长得帅吗,1,0
我现在好不开心,现在很不开心,1,0
玩猜人物,疯狂猜人物,0,1
怎么设置软件图标,怎么设置图标的样子,1,0
给老子出来,给老子过来,1,0
我们要不要开会空调呢,要不要开空调,1,0
她怎么不说话啊,他为什么不说话呢,1,0
23个声母,23个声母是什么,0,1
手机后壳很脏岂清理,手机后壳脏了怎么清理,0,1
难道你不知道我想看个吗,我想看个美女,1,0
老婆跟人跑了,我的老婆跑了,0,1
玩游戏的上拍视频卡，怎么回事,手机录制视频卡顿怎么办,1,0
怎么就不懂我呢,你不懂我吗,1,0
来看我吗,你是来看我呢还是不来看我呢,0,1
字体怎么重置,怎么设置字体,1,0
我现在就想要钱,我想要钱,0,1
手表怎么单独能接听电话,手表可以单独接听拨打语音电话吗,1,0
我可以睡你吗,我可以睡觉吗,0,1
我这款手机何以反应很慢,手机反应慢，怎么回事,0,1
你长心了吗,一看你就没长心,0,1
说点什么,我不知道说啥,0,1
陈太丘与友期行的意思,陈太丘与友期行的翻译,1,0
十一月二号的星期二是星期几,十一月十二号是星期几,1,0
猫咪最喜欢吃什么,你最喜欢吃什么,1,0
你平时几点上班,你每天上班吗,0,1
今天很开心哟,今天真是事事顺心啊,0,1
人工客服人工客服,请接人工客服,0,1
我想看电视,我好久没看电视了,1,0
你真是个没用的东西,你基本是上没一点用处,1,0
抖音发音我要发音怎发,抖音吧怎打开,0,1
我的手机照片怎么不显示实时时间,手机照片上面的时间怎么显得,1,0
人生一串烤牛油,你有没有吃过烤牛油,0,1
我爱你用日语,用日语我爱你怎么说,0,1
一下脑子急转弯,脑筋急转弯小布给我出个脑筋急弯,0,1
找到相机,相机打开相机,0,1
怎么查是不是正品,怎么查自己的耳机是不是正品,0,1
小o你是美女吗,大美女希望是小o,1,0
帮我充电,帮我自动充电,1,0
我想什么,我能够想什么,1,0
抱歉无法,抱歉无法完成该操作了,0,1
你的上班时间是几点,你每天上班吗,1,0
你真不好用,你是真的没有用,0,1
讲个笑话了,小布讲一个热笑话,0,1
我想打你一巴掌,我一定要打你一巴掌,0,1
真的可以休息了,是的呢现在可以休息了呢,0,1
手机搬家失败怎么办,为什么手机搬家总是失败,0,1
我可不可以问你一个问题,我问你个问题啊,1,0
小布帮我打开支付宝,在支付宝,0,1
对不起我没听到,抱歉我没听到下次,0,1
你长什么样,就想看看你庐山真面目,0,1
HEY新闻,找点新闻,1,0
你怎么这么有风趣,你这么逗,0,1
让我喜欢你2万年,很喜欢你呀,1,0
你今天过得怎么样,你今天是怎么过的,0,1
我可以给你唱首歌吗,你给我唱一首歌好吗,1,0
你自己去吃吧,那你吃吧歌词,0,1
你会玩成语接龙吗,咱俩玩成语接龙,1,0
我要把你关掉,我想把你给关掉,0,1
他说他想知道你有没有歌听,有没有歌听啊,1,0
不对不对不对不对不对,有点不对,0,1
男朋友是混蛋,为什么我的男朋友是混蛋啊,1,0
有什么好笑的刚刚那个,刚才那个不好笑,1,0
透视全景屏介绍,透视全景屏幕,1,0
打开滴滴,滴滴出行,0,1
你大爷我是你爷,叫我大爷,1,0
你知道所有的事吗,你都能回答什么问题,0,1
应该关机,我要关机的,1,0
你什么时辰到,你什么时候,1,0
你快开导我吧,好难过开导开导我吧,0,1
小布新闻播放,我给你读新闻,1,0
图案解锁忘记,忘记图案解锁密码,0,1
我是我最爱的人,"最爱的人是我最爱的你, 我最爱的你",1,0
我很快乐,真的好开心,1,0
开抖音短视频,打开快手抖音,0,1
我已经死了,其实我早就死了，我该告诉你,0,1
r9sm屏幕多少钱,r9sm换屏多少钱,0,1
万圣节几号,万圣节在几月几号,0,1
非本人操作的礼品怎生兑换,积分兑换的礼品非本身操作,1,0
屏幕无反应,触屏无反应,0,1
老子吃火锅你吃火锅底料的有感,来几期火锅你吃火锅底料，你吃过几期,1,0
几件衣服,你能告诉我几件衣服,0,1
我的手机是否双卡双待,帮我查一下手机是否支持电信4g,1,0
小布不要了,小布我不要了,0,1
